edad,trabajo,estudios,estado-civil,trabajo,posicion-familiar,etnia,sexo,ganancias_inversiones,perdidas_inversiones,horas-trabajo_semana,pais-origen,salario
34, Local-gov, Some-college, Never-married, Protective-serv, No-en-familia, Blanco, Hombre,0,0,50, United-States, >50K
33, Private, HS-grad, Divorced, Farming-fishing, No-en-familia, Blanco, Hombre,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Mujer, Blanco, Mujer,0,0,60, Germany, <=50K
23, Private, HS-grad, Never-married, Sales, No-en-familia, Blanco, Hombre,0,1669,55, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Sales, Hijo-unico, Blanco, Mujer,0,0,25, United-States, <=50K
19, Private, HS-grad, Never-married, Farming-fishing, Hijo-unico, Blanco, Hombre,0,0,20, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Marido, Blanco, Hombre,7298,0,45, United-States, >50K
46, Private, Assoc-voc, Never-married, Transport-moving, No-en-familia, Blanco, Hombre,0,0,50, United-States, <=50K
47, Private, Masters, Divorced, Sales, No-en-familia, Blanco, Mujer,0,0,6, United-States, <=50K
47, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,0,35, United-States, >50K
52, Local-gov, Some-college, Divorced, Transport-moving, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
38, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,40, Mexico, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Marido, Blanco, Hombre,0,0,40, United-States, >50K
32, Private, 5th-6th, Married-civ-spouse, Other-service, Marido, Blanco, Hombre,0,0,40, Mexico, <=50K
54, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Tech-support, Otro-familiar, Blanco, Mujer,0,0,10, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, No-en-familia, Blanco, Hombre,0,0,25, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Sales, No-en-familia, Blanco, Hombre,0,0,48, United-States, <=50K
25, Self-emp-not-inc, 9th, Never-married, Craft-repair, No-en-familia, Blanco, Hombre,0,0,15, United-States, <=50K
36, State-gov, Bachelors, Divorced, Prof-specialty, No-en-familia, Blanco, Hombre,0,1876,44, United-States, <=50K
69, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Marido, Blanco, Hombre,0,0,30, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Mujer, Blanco, Mujer,0,0,45, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Hijo-unico, Blanco, Mujer,0,0,20, United-States, <=50K
21, Private, 7th-8th, Never-married, Farming-fishing, Soltero-a, Blanco, Hombre,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Tech-support, Marido, Blanco, Hombre,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Hijo-unico, Blanco, Hombre,0,0,32, United-States, <=50K
25, ?, Assoc-acdm, Married-civ-spouse, ?, Marido, Blanco, Hombre,0,0,13, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Otro-familiar, Negro, Mujer,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Other-service, Marido, Blanco, Hombre,0,0,40, United-States, >50K
33, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,0,0,50, United-States, >50K
29, Private, Assoc-voc, Never-married, Adm-clerical, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Tech-support, Marido, Blanco, Hombre,0,0,89, United-States, <=50K
42, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,1977,60, United-States, >50K
29, Private, 11th, Divorced, Machine-op-inspct, Soltero-a, Blanco, Mujer,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Handlers-cleaners, Hijo-unico, Blanco, Hombre,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Hijo-unico, Blanco, Hombre,0,0,25, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,0,40, United-States, >50K
45, Private, Some-college, Divorced, Exec-managerial, No-en-familia, Blanco, Hombre,0,1876,50, United-States, <=50K
22, ?, Assoc-voc, Never-married, ?, Hijo-unico, Blanco, Hombre,0,0,40, United-States, <=50K
23, Private, HS-grad, Divorced, Handlers-cleaners, Hijo-unico, Blanco, Hombre,0,0,44, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Hijo-unico, Blanco, Mujer,0,0,38, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Hijo-unico, Blanco, Hombre,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Hijo-unico, Blanco, Hombre,0,0,30, ?, <=50K
32, Private, HS-grad, Divorced, Craft-repair, No-en-familia, Blanco, Hombre,0,0,40, United-States, <=50K
52, Private, Masters, Divorced, Prof-specialty, Soltero-a, Blanco, Hombre,15020,0,50, United-States, >50K
36, Private, HS-grad, Never-married, Sales, Soltero-a, Blanco, Hombre,0,0,60, United-States, >50K
18, Private, 10th, Never-married, Machine-op-inspct, Hijo-unico, Blanco, Hombre,0,0,30, United-States, <=50K
27, Private, HS-grad, Divorced, Sales, Hijo-unico, Blanco, Mujer,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Marido, Blanco, Hombre,0,0,60, United-States, <=50K
52, Private, Assoc-acdm, Divorced, Prof-specialty, Soltero-a, Blanco, Mujer,0,0,32, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Soltero-a, Amerindio-esquimal, Hombre,0,0,40, Mexico, <=50K
42, Federal-gov, HS-grad, Divorced, Adm-clerical, No-en-familia, Negro, Hombre,0,0,40, United-States, <=50K
39, Private, Prof-school, Married-civ-spouse, Prof-specialty, Mujer, Blanco, Mujer,7688,0,60, United-States, >50K
20, ?, Some-college, Never-married, ?, Hijo-unico, Blanco, Mujer,0,0,35, United-States, <=50K
20, State-gov, Some-college, Never-married, Adm-clerical, Hijo-unico, Blanco, Mujer,0,0,10, United-States, <=50K
39, Private, HS-grad, Widowed, Handlers-cleaners, Soltero-a, Blanco, Hombre,0,0,40, ?, <=50K
68, ?, 11th, Married-civ-spouse, ?, Marido, Blanco, Hombre,0,0,30, United-States, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Soltero-a, Negro, Mujer,0,0,48, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Other-service, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Hijo-unico, Blanco, Hombre,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, No-en-familia, Blanco, Mujer,0,0,8, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Hijo-unico, Negro, Mujer,0,0,15, United-States, <=50K
64, ?, Preschool, Married-civ-spouse, ?, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, No-en-familia, Blanco, Mujer,0,0,35, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,47, United-States, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,0,0,60, ?, <=50K
38, Private, Some-college, Separated, Machine-op-inspct, No-en-familia, Blanco, Hombre,0,2258,55, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, No-en-familia, Blanco, Mujer,0,0,60, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,0,45, United-States, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Other-service, No-en-familia, Blanco, Mujer,0,0,75, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Adm-clerical, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Hijo-unico, Blanco, Mujer,0,0,30, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,40, United-States, >50K
41, Local-gov, Masters, Divorced, Prof-specialty, Soltero-a, Blanco, Mujer,0,0,55, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Hijo-unico, Blanco, Mujer,34095,0,20, United-States, <=50K
67, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Marido, Blanco, Hombre,0,0,44, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Hijo-unico, Blanco, Mujer,0,0,30, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Marido, Otro, Hombre,0,0,40, United-States, <=50K
46, Private, HS-grad, Separated, Machine-op-inspct, Hijo-unico, Negro, Mujer,0,0,40, United-States, <=50K
52, Private, HS-grad, Never-married, Sales, No-en-familia, Blanco, Mujer,0,0,36, United-States, <=50K
44, Private, Bachelors, Divorced, Prof-specialty, Soltero-a, Negro, Hombre,0,0,40, United-States, <=50K
65, ?, 11th, Married-civ-spouse, ?, Marido, Blanco, Hombre,0,0,40, Mexico, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,1887,40, United-States, >50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Marido, Blanco, Hombre,0,0,50, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Mujer, Negro, Mujer,0,0,35, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, No-en-familia, Blanco, Mujer,0,0,45, United-States, <=50K
64, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,3137,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, No-en-familia, Blanco, Mujer,0,0,37, United-States, >50K
35, Private, 7th-8th, Divorced, Tech-support, Soltero-a, Blanco, Mujer,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Tech-support, No-en-familia, Blanco, Hombre,0,0,45, United-States, <=50K
63, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Marido, Asiatico-Pacifico-Isleno, Hombre,0,1977,32, China, >50K
40, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,0,55, United-States, >50K
33, Private, Some-college, Never-married, Sales, No-en-familia, Blanco, Hombre,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,50, United-States, >50K
25, Private, 7th-8th, Never-married, Sales, Otro-familiar, Blanco, Hombre,0,0,45, Guatemala, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,38, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Marido, Blanco, Hombre,0,0,40, United-States, >50K
53, Private, Some-college, Never-married, Adm-clerical, Soltero-a, Negro, Mujer,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Adm-clerical, Marido, Asiatico-Pacifico-Isleno, Hombre,2105,0,40, Vietnam, <=50K
27, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Marido, Blanco, Hombre,0,0,60, United-States, <=50K
31, Private, 11th, Never-married, Craft-repair, No-en-familia, Blanco, Hombre,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,0,0,60, United-States, <=50K
39, State-gov, Bachelors, Divorced, Protective-serv, No-en-familia, Blanco, Hombre,0,0,40, Mexico, >50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,45, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Hijo-unico, Negro, Hombre,0,0,30, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,0,20, United-States, <=50K
27, Private, Doctorate, Never-married, Adm-clerical, Hijo-unico, Blanco, Mujer,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Tech-support, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Mujer, Blanco, Mujer,0,0,40, United-States, >50K
52, Private, HS-grad, Widowed, Sales, Soltero-a, Blanco, Mujer,0,1762,40, United-States, <=50K
32, Private, Assoc-voc, Divorced, Craft-repair, Hijo-unico, Blanco, Hombre,0,0,46, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, No-en-familia, Blanco, Hombre,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Hijo-unico, Blanco, Hombre,0,0,20, United-States, <=50K
53, Private, HS-grad, Widowed, Machine-op-inspct, No-en-familia, Negro, Mujer,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Hijo-unico, Blanco, Hombre,0,0,20, United-States, <=50K
41, Private, Bachelors, Separated, Sales, Soltero-a, Blanco, Mujer,0,0,30, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Mujer, Blanco, Mujer,0,0,40, Dominican-Republic, <=50K
30, Private, Some-college, Divorced, Sales, Hijo-unico, Blanco, Hombre,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Tech-support, Soltero-a, Blanco, Mujer,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, No-en-familia, Blanco, Mujer,0,0,30, United-States, <=50K
58, State-gov, HS-grad, Married-spouse-absent, Other-service, Soltero-a, Negro, Mujer,0,0,40, Honduras, <=50K
45, State-gov, Bachelors, Divorced, Protective-serv, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
40, Private, 10th, Divorced, Transport-moving, Hijo-unico, Blanco, Hombre,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, No-en-familia, Otro, Mujer,0,1590,40, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Other-service, Mujer, Negro, Mujer,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
23, Private, HS-grad, Separated, Handlers-cleaners, Otro-familiar, Blanco, Mujer,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Tech-support, Hijo-unico, Blanco, Hombre,0,0,40, United-States, <=50K
36, Local-gov, Bachelors, Never-married, Adm-clerical, No-en-familia, Negro, Mujer,0,0,40, United-States, <=50K
22, Federal-gov, HS-grad, Never-married, Adm-clerical, Otro-familiar, Blanco, Hombre,0,0,40, United-States, <=50K
37, Federal-gov, Some-college, Never-married, Other-service, Hijo-unico, Blanco, Hombre,0,0,40, Japan, <=50K
54, Private, Bachelors, Married-civ-spouse, Transport-moving, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Farming-fishing, Soltero-a, Blanco, Hombre,0,0,50, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Marido, Negro, Hombre,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Protective-serv, Marido, Negro, Hombre,0,0,40, United-States, >50K
49, Private, Some-college, Divorced, Craft-repair, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Hijo-unico, Blanco, Hombre,0,0,12, United-States, <=50K
26, Private, Bachelors, Never-married, Sales, No-en-familia, Blanco, Hombre,0,0,48, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Adm-clerical, Marido, Blanco, Hombre,0,0,45, ?, >50K
32, Private, 11th, Married-civ-spouse, Machine-op-inspct, Mujer, Blanco, Mujer,0,0,40, United-States, <=50K
35, State-gov, HS-grad, Never-married, Tech-support, Hijo-unico, Blanco, Hombre,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Adm-clerical, No-en-familia, Blanco, Mujer,0,0,45, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Marido, Blanco, Hombre,3411,0,40, United-States, <=50K
42, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Marido, Asiatico-Pacifico-Isleno, Hombre,0,0,72, India, >50K
30, Private, HS-grad, Married-civ-spouse, Sales, Marido, Blanco, Hombre,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Hijo-unico, Blanco, Mujer,0,0,20, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Sales, Marido, Blanco, Hombre,0,0,60, United-States, >50K
31, Private, HS-grad, Never-married, Sales, No-en-familia, Blanco, Mujer,0,0,40, United-States, <=50K
50, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,60, United-States, <=50K
38, Private, HS-grad, Divorced, Craft-repair, No-en-familia, Negro, Hombre,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,0,50, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Marido, Blanco, Hombre,0,0,40, United-States, >50K
29, Private, 10th, Separated, Sales, Soltero-a, Blanco, Mujer,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Craft-repair, No-en-familia, Blanco, Hombre,0,0,46, United-States, >50K
33, Private, Prof-school, Never-married, Prof-specialty, No-en-familia, Blanco, Mujer,0,0,50, United-States, >50K
49, Private, Some-college, Never-married, Other-service, No-en-familia, Blanco, Mujer,0,0,60, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,0,0,40, United-States, >50K
49, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Marido, Negro, Hombre,15024,0,40, United-States, >50K
27, Private, HS-grad, Separated, Machine-op-inspct, Hijo-unico, Blanco, Mujer,0,0,40, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Marido, Blanco, Hombre,2885,0,32, United-States, <=50K
42, State-gov, Doctorate, Never-married, Exec-managerial, No-en-familia, Blanco, Mujer,0,0,40, Italy, >50K
